No|Pengguna|PLK|DPB|Tgl Masuk|Divisi|Kode Proyek|Product|Nama Proyek|Description|Account|Unit|Cur|Unit price|Order|Curr. amount|Total (Rupiah)|Tgl Pengajuan|Tgl Kebutuhan|SPPH|PO|Jenis Order|Supplier|Order|Cur|Harga|Total|Tanggal PO|Tanggal Kirim|ETA|Barang Tiba|Negosiasi|Efisiensi|BA|Jml Brg|delivery time Amd|Status|Keterangan
506|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100106|No Project|ISOLASI; L=1 INCH, BENING, PLASTIK , PANFIX|2241|ROL|IDR|16529,29|6|99175,74|99175,74|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|6|IDR|16500|99000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|64175,74|310001717|6|||
507|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19130166|No Project|PITA PRINTER; PITA MESIN TIK BROTHER 1030|2241|BU|IDR|76383|5|381915|381915|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|5|IDR|71500|357500|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|346915|310001717|5|||
508|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100224|No Project|ABJAD FILE; NUMERIC, 1 S/D 12, A4(6241), KERTAS, BANTEX|2241|SET|IDR|22000|5|110000|110000|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|5|IDR|22000|110000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|75000|310001717|5|||
509|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19110020|No Project|PENSIL; 2B , STEADLER|2241|BU|IDR|3850|12|46200|46200|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|12|IDR|3300|39600|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|11200|310001717|12|||
510|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19110065|No Project|PENSIL; MEKANIK PLASTIK + LOGAM 0.5MM, ROTRING|2241|BU|IDR|27500|12|330000|330000|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|12|IDR|27500|330000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|295000|310001717|12|||
511|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19140075|No Project|MAP; L, A4, BIRU, PLASTIK|2241|LSN|IDR|24042,6|3|72127,8|72127,8|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|3|IDR|23200|69600|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|37127,8|310001717|3|||
512|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100170|No Project|PENGHAPUS; KECIL, KARET PUTIH, STAEDLER|2241|BU|IDR|3596,64|2|7193,28|7193,28|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|2|IDR|3300|6600|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-27806,72|310001717|2|||
513|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100244|No Project|GUNTING; SS, SEDANG, STAINLESS STEEL, GLORY|2241|BU|IDR|9442,18|4|37768,72|37768,72|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|4|IDR|8800|35200|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|2768,72|310001717|4|||
514|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100079|No Project|FILE ODNER; F4, (T=75 MM), BIRU , PLASTIK , BANTEX|2241|BU|IDR|27500|15|412500|412500|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|15|IDR|27500|412500|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|377500|310001717|15|||
515|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19140171|No Project|BLANKO; FORMULIR K-1, RANGKAP 3|2241|BK|IDR|35339,84|25|883496|883496|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|25|IDR|33000|825000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|848496|310001717|25|||
516|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19140172|No Project|BLANKO; FORMULIR K-3.2, RANGKAP 5|2241|BK|IDR|54000|15|810000|810000|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|15|IDR|54000|810000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|775000|310001717|15|||
517|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19140173|No Project|BLANKO; FORMULIR K-5, RANGKAP 3|2241|BK|IDR|53051,53|15|795772,9|795772,9|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|15|IDR|33000|495000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|760772,94|310001717|15|||
518|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100210|No Project|STEPLER; HD-10, KECIL, MAX|2241|BU|IDR|17720,05|2|35440,1|35440,1|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|2|IDR|17500|35000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|440,1|310001717|2|||
519|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19110003|No Project|BALLPOINT; BPT-P, BIRU, PILOT|2241|BU|IDR|2220,92|48|106604,2|106604,2|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|48|IDR|2200|105600|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|71604,16|310001717|48|||
520|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100175|No Project|PERPULATOR; PUNCH NO. 85/D-4/2, 2 LUBANG, KENKO|2241|BU|IDR|54388,26|1|54388,26|54388,26|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|1|IDR|54000|54000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|19388,26|310001717|1|||
521|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|40595,44|5|202977,2|202977,2|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|5|IDR|40000|200000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|167977,2|310001717|5|||
522|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19130156|No Project|CARTRIDGE PRINT; CANON 810|2241|BU|IDR|301019,9|10|3010199|3010199|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|10|IDR|296000|2960000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|2975199|310001717|10|||
523|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19120020|No Project|KERTAS; HVS, 80 GRAM, F4, PUTIH, BOLA DUNIA|2241|RIM|IDR|44719,24|2|89438,48|89438,48|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|2|IDR|44000|88000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|54438,48|310001717|2|||
524|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100016|No Project|BUKU; EKSPEDISI, BASTAR, BO|2241|BU|IDR|9900|10|99000|99000|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|10|IDR|9900|99000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|64000|310001717|10|||
525|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19100352|No Project|PENGHAPUS; CORRECTION KERTAS KENKO|2241|BU|IDR|8800|5|44000|44000|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|5|IDR|8800|44000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|9000|310001717|5|||
526|RENNI|0|110003491||Unit Bisnis ELHAN|NONE|N19120023|No Project|SELF STICK NOTE; 3X3 INCH, KUNING, POST IT|2241|PAC|IDR|8801,54|5|44007,7|44007,7|03/02/2015 0:00:00|03/02/2015 0:00:00|140000389|220000382|SP|KOPERASI KARYAWAN  LEN|5|IDR|8800|44000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|9007,7|310001717|5|||
527|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|40595,44|5|202977,2|202977,2|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|5|IDR|40000|200000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-457022,8|310001712|5|||
528|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19120020|No Project|KERTAS; HVS, 80 GRAM, F4, PUTIH, BOLA DUNIA|2241|RIM|IDR|44719,24|5|223596,2|223596,2|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|5|IDR|44000|220000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-436403,8|310001712|5|||
529|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19110065|No Project|PENSIL; MEKANIK PLASTIK + LOGAM 0.5MM, ROTRING|2241|BU|IDR|27500|2|55000|55000|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|2|IDR|27500|55000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-605000|310001712|2|||
530|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19100352|No Project|PENGHAPUS; CORRECTION KERTAS KENKO|2241|BU|IDR|8800|5|44000|44000|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|5|IDR|8800|44000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-616000|310001712|5|||
531|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19110094|No Project|BALLPOINT; BPT-P, HITAM, PILOT.|2241|BU|IDR|1980|12|23760|23760|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|12|IDR|1980|23760|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-636240|310001712|12|||
532|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19100076|No Project|FILE ODNER; F4, (T=50MM), BIRU , PLASTIK , BANTEX|2241|BU|IDR|22000|5|110000|110000|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|5|IDR|22000|110000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-550000|310001712|5|||
533|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19100137|No Project|MAP; SHELHECTER, BENING, PLASTIK, PRESIDENT|2241|BU|IDR|3041,06|10|30410,6|30410,6|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|10|IDR|3000|30000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-629589,4|310001712|10|||
534|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N27110464|No Project|HARD DISK; HARDDISK 4 TB SEAGATE|2241|UN|IDR|2625000|1|2625000|2625000|03/02/2015 0:00:00|03/02/2015 0:00:00|||||1||||||TIDAK||TIDAK||||||
535|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N27110380|No Project|HARD DISK; HARD DISK EXTERNAL 1TERA, SEAGATE|2241|PCS|IDR|1170855|2|2341710|2341710|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|2|IDR|1170855|2341710|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|1681710|310001712|2|||
536|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19100145|No Project|MATERAI; RP. 6000|2241|BU|IDR|7239,46|100|723946|723946|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|100|IDR|6600|660000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|63946|310001712|100|||
537|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19120055|No Project|LABEL/STIKER; SIGN HERE, POST IT|2241|PAC|IDR|30076,46|5|150382,3|150382,3|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|5|IDR|30000|150000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-509617,7|310001712|5|||
538|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N19140067|No Project|KOP SURAT; KOP SURAT PT.LEN INDUSTRI (PERSERO), A4 HVS 80 GRAM, KERTAS|2241|RIM|IDR|159932|2|319864,1|319864,1|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|2|IDR|150000|300000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-340135,94|310001712|2|||
539|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N21110001|No Project|TISSUE; BOX, TESSA|2241|BU|IDR|9649,53|10|96495,3|96495,3|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|10|IDR|9500|95000|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-563504,7|310001712|10|||
540|DADI|0|110003490||Divisi Keuangan & Akuntansi|NONE|N21140004|No Project|PENGHARUM; PEWANGI STELLA|2241|BU|IDR|10517,13|5|52585,65|52585,65|03/02/2015 0:00:00|03/02/2015 0:00:00|130002370|210002240|SP|KOPERASI KARYAWAN  LEN|5|IDR|9900|49500|17/02/2015 0:00:00|24/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-607414,35|310001712|5|||
541|DWI|0|110003489||Divisi Produksi|35013PI174|10180637|GP 13XI 708 - E KTP READER 2013|LAMPU/LED; LED INDICATOR,RECTANGULAR,BICOLOUR,HE RED/GREEN,L24S5025K2 PACKAGE 2X5MM; 2 PIN, L24S5025K2, LEDTECH|2134|BU|IDR|2500|2850|7125000|7125000|03/02/2015 0:00:00|23/02/2015 0:00:00|130002374|210002243|PO|RS Components Pte. Ltd|2850|SGD|0|1083|18/02/2015 0:00:00|18/02/2015 0:00:00|TIDAK|30/04/2015 0:00:00|TIDAK|7123917|310001898|2850|||
542|DWI|0|110003494||Divisi Produksi|NONE|N10191384|No Project|MODUL; QUAD SERVO AMPLIFIER, EL-04860|B2200|UN|EUR|287,67|1|287,67|4156446|04/02/2015 0:00:00|24/02/2015 0:00:00|130002361|210002227|PO|DIMA GROUP B.V|1|EUR|288|288|11/02/2015 0:00:00|23/02/2015 0:00:00|TIDAK|06/03/2015 0:00:00|TIDAK|-0,33|310001731|1|||
543|DWI|0|110003494||Divisi Produksi|NONE|N10202298|No Project|ACCESSORIES; NOZZLE FOR 0402/0201, MP-2701|B2200|UN|EUR|577|2|1154|1,667375E+07|04/02/2015 0:00:00|24/02/2015 0:00:00|130002361|210002227|PO|DIMA GROUP B.V|2|EUR|577|1154|11/02/2015 0:00:00|23/02/2015 0:00:00|TIDAK|06/03/2015 0:00:00|TIDAK|866|310001731|2|||
544|DWI|0|110003494||Divisi Produksi|NONE|N10202299|No Project|ACCESSORIES; NOZZLE FOR 0402/0603, MP-2703|B2200|UN|EUR|332|2|664|9593910|04/02/2015 0:00:00|24/02/2015 0:00:00|130002361|210002227|PO|DIMA GROUP B.V|2|EUR|332|664|11/02/2015 0:00:00|23/02/2015 0:00:00|TIDAK|06/03/2015 0:00:00|TIDAK|376|310001731|2|||
545|DAUD|0|110003493||Program Bisnis Sistem Persinyalan|ASALES|N15103979|After Sales Project|JASA SUBKONTRAK; JASA PENGADAAN BALAST STASIUN GUMILIR|3123|MTR|IDR|250000|120|3E+07|3E+07|04/02/2015 0:00:00|04/02/2015 0:00:00|130002342|210002212|SP|SILEN INDONESIA, PT.|120|IDR|250000|30000000|06/02/2015 0:00:00|13/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|0|340200056|120|||
546|AMY|0|110003498||Direktorat Operasi 1|NONE|N19130196|No Project|TONER; TONER EPSON M1132 MFP, CE 285A|2241|PCS|IDR|920000|2|1840000|1840000|05/02/2015 0:00:00|05/02/2015 0:00:00|130002345|210002218|SP|KOPERASI KARYAWAN  LEN|2|IDR|913000|1826000|09/02/2015 0:00:00|16/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|14000|310001683|2|||
547|AMY|0|110003498||Direktorat Operasi 1|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|40595,44|15|608931,6|608931,6|05/02/2015 0:00:00|05/02/2015 0:00:00|130002345|210002218|SP|KOPERASI KARYAWAN  LEN|15|IDR|40000|600000|09/02/2015 0:00:00|16/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-1217068,38|310001683|15|||
548|SITI|0|110003497||Divisi Manajemen Strategi & Operasi|NONE|N18100150|No Project|SAFETY TOOLS; SAFETY SHOES, TYPE 188 (8388) 6", ZIPPER SIDED ANGKLE BOOT, STEEL HORSE.|2293|PSG|IDR|455000|10|4550000|4550000|05/02/2015 0:00:00|10/02/2015 0:00:00|130002346|210002219|SP|ANUGERAH PUTRA SEJATI, CV.|10|IDR|413000|4130000|09/02/2015 0:00:00|16/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|420000|310001677|10|||
549|SITI|0|110003497||Divisi Manajemen Strategi & Operasi|NONE|N18100175|No Project|SAFETY TOOLS; SAFETY SHOES 4" TALI STEEL HORSE TYPE 8239/9239	|2293|PSG|IDR|455000|2|910000|910000|05/02/2015 0:00:00|10/02/2015 0:00:00|130002346|210002219|SP|ANUGERAH PUTRA SEJATI, CV.|2|IDR|413000|826000|09/02/2015 0:00:00|16/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-3220000|310001677|2|||
550|SITI|0|110003497||Divisi Manajemen Strategi & Operasi|NONE|N18100150|No Project|SAFETY TOOLS; SAFETY SHOES, TYPE 188 (8388) 6", ZIPPER SIDED ANGKLE BOOT, STEEL HORSE.|2293|PSG|IDR|455000|10|4550000|4550000|05/02/2015 0:00:00|12/02/2015 0:00:00|130002346|210002219|SP|ANUGERAH PUTRA SEJATI, CV.|10|IDR|413000|4130000|09/02/2015 0:00:00|16/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|420000|310001677|10|||
551|SITI|0|110003497||Divisi Manajemen Strategi & Operasi|NONE|N18100175|No Project|SAFETY TOOLS; SAFETY SHOES 4" TALI STEEL HORSE TYPE 8239/9239	|2293|PSG|IDR|455000|2|910000|910000|05/02/2015 0:00:00|12/02/2015 0:00:00|130002346|210002219|SP|ANUGERAH PUTRA SEJATI, CV.|2|IDR|413000|826000|09/02/2015 0:00:00|16/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-3220000|310001677|2|||
552|RENNI|0|110003496||Unit Bisnis ELHAN|11614UD124|N13104518|CMS DAGRI PINJAMAN DALAM NEGERI|BRG JD ELEKTRIK; ANTENNA TUNER MF J270|2131|BU|IDR|625000|3|1875000|1875000|05/02/2015 0:00:00|13/02/2015 0:00:00|140000388|220000378|SP|BITRAS, CV.|3|IDR|590000|1770000|10/02/2015 0:00:00|10/03/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|105000|340200047|3|||
553|RENNI|0|110003496||Unit Bisnis ELHAN|11614UD124|N13104519|CMS DAGRI PINJAMAN DALAM NEGERI|BRG JD ELEKTRIK; ANTENNA TUNER MF J4114|2131|BU|IDR|765000|3|2295000|2295000|05/02/2015 0:00:00|13/02/2015 0:00:00|140000388|220000378|SP|BITRAS, CV.|3|IDR|725000|2175000|10/02/2015 0:00:00|10/03/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|525000|340200047|3|||
554|RENNI|0|110003496||Unit Bisnis ELHAN|11614UD124|N13104520|CMS DAGRI PINJAMAN DALAM NEGERI|BRG JD ELEKTRIK; ANTENNA TUNER MFJ993|2131|BU|IDR|7475000|3|2,2425E+07|2,2425E+07|05/02/2015 0:00:00|13/02/2015 0:00:00|140000388|220000378|SP|BITRAS, CV.|3|IDR|7100000|21300000|10/02/2015 0:00:00|10/03/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|20655000|340200047|3|||
555|RENNI|0|110003496||Unit Bisnis ELHAN|11614UD124|N13104521|CMS DAGRI PINJAMAN DALAM NEGERI|BRG JD ELEKTRIK; SWITCHING POWER SUPPLY RWS600B-12|2131|BU|IDR|4685000|3|1,4055E+07|1,4055E+07|05/02/2015 0:00:00|13/02/2015 0:00:00|140000388|220000378|SP|BITRAS, CV.|3|IDR|4450000|13350000|10/02/2015 0:00:00|10/03/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|12285000|340200047|3|||
556|RENNI|0|110003495||Unit Bisnis ELHAN|ASALES|N27120492|After Sales Project|SOFTWARE; OPENSPLICE DDS DEVELOPMENT SUBSCRIPTION ; STANDARD SUPPORT FOR OPENSPLICE DDS ENTERPRISE EDITION FOR LINUX KERNEL 2.6|3123|UN|IDR|1,427E+08|1|1,427E+08|1,427E+08|05/02/2015 0:00:00|05/02/2015 0:00:00|140000401|220000391|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|135500000|135500000|30/01/2015 0:00:00|02/03/2015 0:00:00|TIDAK|28/07/2015 0:00:00|TIDAK|7200000|340300114|1|||
557|RENNI|0|110003495||Unit Bisnis ELHAN|ASALES|N27120493|After Sales Project|SOFTWARE; TEST DEVELOPMENT RUNTIMES; OPENSPLICE DDS ENTERPRISE EDITION VERSION 5.X FOR LINUX KERNEL 2.6 AND UP (32-BI) HOST AND TARGET, GGC 4.1 COMPLIER, X86 CHHIPSET, PERMANENT DEVELOPMENT LICENSE|3123|UN|IDR|2,2E+07|2|4,4E+07|4,4E+07|05/02/2015 0:00:00|05/02/2015 0:00:00|140000401|220000391|SPERJ|TALI CAHAYA BUANA, PT|2|IDR|20750000|41500000|30/01/2015 0:00:00|02/03/2015 0:00:00|TIDAK|28/07/2015 0:00:00|TIDAK|-91500000|340300114|2|||
558|RENNI|0|110003495||Unit Bisnis ELHAN|ASALES|N27120494|After Sales Project|SOFTWARE; DEVELOPMENT RUNTIMES; OPENSPLICE DDS ENTERPRISE EDITION VERSION 5.X FOR LINUX KERNEL 2.6 AND UP (32-BIT) HOST AND TARGET, GCC 4.1 COMPLIER X86 CHIPSET, PERMANENT DEVELOPMENT LICENSE|3123|UN|IDR|1,95E+07|1|1,95E+07|1,95E+07|05/02/2015 0:00:00|05/02/2015 0:00:00|140000401|220000391|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|18250000|18250000|30/01/2015 0:00:00|02/03/2015 0:00:00|TIDAK|28/07/2015 0:00:00|TIDAK|-116000000|340300114|1|||
559|RENNI|0|110003495||Unit Bisnis ELHAN|ASALES|N27120495|After Sales Project|SOFTWARE; DEVELOPMENT -SPX SOFTWARE LICENSE 1 SEAT FOR LINUX|3123|UN|IDR|4,38E+08|1|4,38E+08|4,38E+08|05/02/2015 0:00:00|05/02/2015 0:00:00|140000401|220000391|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|415500000|415500000|30/01/2015 0:00:00|02/03/2015 0:00:00|TIDAK|28/07/2015 0:00:00|TIDAK|302500000|340300114|1|||
560|RENNI|0|110003495||Unit Bisnis ELHAN|ASALES|N27120496|After Sales Project|SOFTWARE; DEVELOPMENT - ECDIS EC 2007 KERNEL, SEAT VER 5.12.4 WITH CD-ROM WITH SIPERPRO-797 STANDARD USB DONGLE|3123|UN|IDR|2,7E+08|1|2,7E+08|2,7E+08|05/02/2015 0:00:00|05/02/2015 0:00:00|140000401|220000391|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|255250000|255250000|30/01/2015 0:00:00|02/03/2015 0:00:00|TIDAK|28/07/2015 0:00:00|TIDAK|134500000|340300114|1|||
561|INDRI|0|110003502||Divisi Pusat Teknologi & Inovasi|53014XR127|N13104522|PENGUJIAN PRODUK TRAKSI MONORAIL|BRG JD ELEKTRIK;OTDC250E02K INCLUDING A BLACK TEST-OFF-ON PLASTIC HANDLE AND SHAFT AS STANDARD, MFG : ABB|2131|UN|USD|1250|4|5000|6,3045E+07|06/02/2015 0:00:00|06/02/2015 0:00:00|||||4||||||TIDAK||TIDAK||||||
562|SITI|0|110003501||Divisi Manajemen Strategi & Operasi|NONE|N13120574|No Project|ALAT UKUR; FLUKE 5500A MULTI PRODUCT CALIBRATOR	|2171|UN|IDR|1,4013E+07|1|1,4013E+07|1,4013E+07|06/02/2015 0:00:00|13/02/2015 0:00:00|||||1||||||TIDAK||TIDAK||||||
563|SITI|0|110003501||Divisi Manajemen Strategi & Operasi|NONE|N13120418|No Project|ALAT UKUR; COUNTER, POWER METER, HP5347A, HP|2171|BU|IDR|2094467|1|2094467|2094467|06/02/2015 0:00:00|13/02/2015 0:00:00|||||1||||||TIDAK||TIDAK||||||
564|SITI|0|110003501||Divisi Manajemen Strategi & Operasi|NONE|N13120417|No Project|ALAT UKUR; MEASURING RECEIVER, HP8902A, HP|2171|BU|IDR|4950330|1|4950330|4950330|06/02/2015 0:00:00|13/02/2015 0:00:00|||||1||||||TIDAK||TIDAK||||||
