38|KRESNA||0|110005727||Divisi Produksi|35016ME107|14120110|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; LAP  TANGAN/MESIN, KAIN PERNEL/HANDUK, 30 X 30 CM|2134|BU|IDR|15750|8|126000|126000|||130003607|0|||8||15750||||TIDAK||TIDAK||||||
39|KRESNA||0|110005727||Divisi Produksi|35016ME107|14120110|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; LAP  TANGAN/MESIN, KAIN PERNEL/HANDUK, 30 X 30 CM|2134|BU|IDR|15750|8|126000|126000|||130003606|0|||8||15750||||TIDAK||TIDAK||||||
40|KRESNA||0|110005727||Divisi Produksi|35016ME107|14120110|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; LAP  TANGAN/MESIN, KAIN PERNEL/HANDUK, 30 X 30 CM|2134|BU|IDR|15750|8|126000|126000|||130003604|0|||8||15750||||TIDAK||TIDAK||||||
41|KRESNA||0|110005727||Divisi Produksi|35016ME107|17100124|PRODUK MASSA MODUL SURYA 2016|BAHAN PENGEPAKAN; BOX KARTON MODUL SURYA 230 WP â€“ 260 WP, UKURAN 166 X 102 X 10 CM + LAYER|2134|PCS|IDR|38428|3855|148139940|148139940|||130003607|0|||3855||38428||||TIDAK||TIDAK||||||
42|KRESNA||0|110005727||Divisi Produksi|35016ME107|17100124|PRODUK MASSA MODUL SURYA 2016|BAHAN PENGEPAKAN; BOX KARTON MODUL SURYA 230 WP â€“ 260 WP, UKURAN 166 X 102 X 10 CM + LAYER|2134|PCS|IDR|38428|3855|148139940|148139940|||130003606|0|||3855||38428||||TIDAK||TIDAK||||||
43|KRESNA||0|110005727||Divisi Produksi|35016ME107|17100124|PRODUK MASSA MODUL SURYA 2016|BAHAN PENGEPAKAN; BOX KARTON MODUL SURYA 230 WP â€“ 260 WP, UKURAN 166 X 102 X 10 CM + LAYER|2134|PCS|IDR|38428|3855|148139940|148139940|||130003604|0|||3855||38428||||TIDAK||TIDAK||||||
44|KRESNA||0|110005727||Divisi Produksi|35016ME107|14120072|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; MAJUN, KAIN, KAOS|2134|KG|IDR|15851|20|317036|317036|||130003607|0|||20||15851||||TIDAK||TIDAK||||||
45|KRESNA||0|110005727||Divisi Produksi|35016ME107|14120072|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; MAJUN, KAIN, KAOS|2134|KG|IDR|15851|20|317036|317036|||130003606|0|||20||15851||||TIDAK||TIDAK||||||
46|KRESNA||0|110005727||Divisi Produksi|35016ME107|14120072|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; MAJUN, KAIN, KAOS|2134|KG|IDR|15851|20|317036|317036|||130003604|0|||20||15851||||TIDAK||TIDAK||||||
47|KRESNA||0|110005727||Divisi Produksi|35016ME107|13113749|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; FRAME ALUMUNIUM LOKAL MODUL SURYA 260 WP, 1636 MM X 992 MM X 45 MM|2134|SET|IDR|226875|7740|1756012500|1756012500|||130003607|0|||7740||226875||||TIDAK||TIDAK||||||
48|KRESNA||0|110005727||Divisi Produksi|35016ME107|13113749|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; FRAME ALUMUNIUM LOKAL MODUL SURYA 260 WP, 1636 MM X 992 MM X 45 MM|2134|SET|IDR|226875|7740|1756012500|1756012500|||130003606|0|||7740||226875||||TIDAK||TIDAK||||||
49|KRESNA||0|110005727||Divisi Produksi|35016ME107|13113749|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; FRAME ALUMUNIUM LOKAL MODUL SURYA 260 WP, 1636 MM X 992 MM X 45 MM|2134|SET|IDR|226875|7740|1756012500|1756012500|||130003604|0|||7740||226875||||TIDAK||TIDAK||||||
50|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140152|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS BERLEM|2134|LBR|IDR|815|7700|6275500|6275500|||130003607|0|||7700||815||||TIDAK||TIDAK||||||
51|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140152|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS BERLEM|2134|LBR|IDR|815|7700|6275500|6275500|||130003606|0|||7700||815||||TIDAK||TIDAK||||||
52|KRESNA||0|110005727||Divisi Produksi|35016ME107|19140152|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS BERLEM|2134|LBR|IDR|815|7700|6275500|6275500|||130003604|0|||7700||815||||TIDAK||TIDAK||||||
53|KRESNA||0|110005727||Divisi Produksi|35016ME107|16100366|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; CAIR, FLUX, BENING, NO CLEAN, ANX 3012|2134|KG|IDR|77585|100|7758500|7758500|||130003607|0|||100||77585||||TIDAK||TIDAK||||||
54|KRESNA||0|110005727||Divisi Produksi|35016ME107|16100366|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; CAIR, FLUX, BENING, NO CLEAN, ANX 3012|2134|KG|IDR|77585|100|7758500|7758500|||130003606|0|||100||77585||||TIDAK||TIDAK||||||
55|KRESNA||0|110005727||Divisi Produksi|35016ME107|16100366|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; CAIR, FLUX, BENING, NO CLEAN, ANX 3012|2134|KG|IDR|77585|100|7758500|7758500|||130003604|0|||100||77585||||TIDAK||TIDAK||||||
